City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
82,kargat,55.1956,80.2811,3.65,64,24,2.48,RU,1729222205
83,hadibu,12.65,54.0333,26.25,79,60,2.65,YE,1729222207
84,lensk,60.7253,114.9278,-7.66,75,95,4.89,RU,1729222208
85,swan hill,-35.3378,143.5544,21.89,62,30,11.26,AU,1729222085
86,khandyga,62.6667,135.6,-10.88,60,55,2.01,RU,1729222210
87,manokwari,-0.8667,134.0833,28.63,68,99,1.71,ID,1729222211
88,solleftea,63.1667,17.2667,7.92,89,99,1.71,SE,1729222212
89,peace river,56.2501,-117.286,3.17,75,100,3.09,CA,1729222213
90,puerto ayora,-0.7393,-90.3518,20.86,96,79,2.68,EC,1729222082
91,port alfred,-33.5906,26.891,16.77,86,26,1.34,ZA,1729222215
92,erenhot,43.6475,111.9767,3.35,26,6,6.86,CN,1729222216
93,rabaul,-4.1967,152.1721,29.16,74,63,5.39,PG,1729222218
94,fort mcmurray,56.7268,-111.381,5.77,65,100,6.69,CA,1729222019
95,el alto,-4.2714,-81.2147,17.33,84,3,5.25,PE,1729222220
96,pitkyaranta,61.5734,31.4792,7.91,87,96,4.37,RU,1729222221
97,iskateley,67.6803,53.1512,3.04,95,100,6.55,RU,1729222222
98,elliot lake,46.3834,-82.6331,6.07,94,3,1.03,CA,1729222223
99,puerto el triunfo,13.2833,-88.55,25.63,87,60,1.68,SV,1729222224
100,hamilton,39.1834,-84.5333,8.82,82,0,0.89,US,1729222078
101,moyale,3.5167,39.0584,20.38,75,99,3.0,KE,1729222227
102,ulundi,-28.3352,31.4162,17.09,67,55,0.63,ZA,1729222228
103,minas de marcona,-15.2119,-75.1103,12.32,85,42,3.0,PE,1729222229
104,kodiak,57.79,-152.4072,3.73,60,100,3.09,US,1729222230
105,saint-philippe,-21.3585,55.7679,22.77,90,68,0.99,RE,1729222231
106,new norfolk,-42.7826,147.0587,15.51,97,100,0.18,AU,1729222070
107,datong,40.0936,113.2914,12.59,49,95,8.12,CN,1729222233
108,codrington,-38.2667,141.9667,13.99,98,100,8.48,AU,1729222090
109,severo-yeniseyskiy,60.3725,93.0408,-4.43,66,100,3.55,RU,1729222235
110,auki,-8.7676,160.7034,28.65,74,47,1.03,SB,1729222236
111,warud,21.4667,78.2667,25.67,83,100,2.69,IN,1729222239
112,barcelos,41.5388,-8.6151,15.32,88,100,1.25,PT,1729222240
113,bu'aale,1.0833,42.5833,24.72,81,94,3.59,SO,1729222241
114,papatowai,-46.5619,169.4708,12.86,65,100,2.92,NZ,1729222242
115,valdivia,-39.8142,-73.2459,9.35,99,58,1.3,CL,1729222148
116,sinop,41.7711,34.8709,6.1,86,92,1.88,TR,1729222244
117,lagos,6.5833,3.75,23.43,94,98,1.43,NG,1729222245
118,badger,64.8,-147.5333,-3.9,87,75,1.54,US,1729222246
119,tazacorte,28.629,-17.9293,21.54,82,100,2.57,ES,1729222247
120,sisimiut,66.9395,-53.6735,-3.41,74,59,2.66,GL,1729222249
121,lebu,-37.6167,-73.65,10.69,94,32,4.58,CL,1729222251
122,petropavlovsk-kamchatsky,53.0452,158.6483,8.33,34,20,8.0,RU,1729222207
123,constantia,44.1833,28.65,3.38,66,0,6.65,RO,1729222253
124,tazovsky,67.4667,78.7,-1.02,92,100,6.13,RU,1729222087
125,mermoz boabab,14.7065,-17.4758,26.88,94,0,3.09,SN,1729222255
126,wailua homesteads,22.0669,-159.378,26.44,84,20,5.14,US,1729222256
127,alice springs,-23.7,133.8833,31.75,20,13,4.63,AU,1729222033
128,cabo san lucas,22.8909,-109.9124,27.17,57,0,3.09,MX,1729222111
129,cambria,35.5641,-121.0808,12.81,84,0,0.45,US,1729222260
130,puerto natales,-51.7236,-72.4875,5.03,96,100,3.56,CL,1729222262
131,trinity beach,-16.7888,145.6968,30.94,51,6,6.17,AU,1729222264
132,ormara,25.2088,64.6357,27.8,76,13,1.07,PK,1729222265
133,sorong,-0.8833,131.25,27.76,78,96,1.63,ID,1729222266
134,suicheng,33.8963,117.9331,23.94,76,85,7.07,CN,1729222268
135,ginir,7.1333,40.7,16.17,64,78,2.16,ET,1729222270
136,isafjordur,66.0755,-23.124,0.15,94,100,2.88,IS,1729222271
137,luziania,-16.2525,-47.9503,21.06,81,99,1.23,BR,1729222272
138,tauranga,-37.6861,176.1667,18.07,48,100,1.79,NZ,1729222273
139,korla,41.7597,86.1469,15.08,45,72,7.11,CN,1729222274
140,zapfendorf,50.0178,10.9324,10.71,65,100,1.45,DE,1729222275
141,san mariano,7.5,126.0,29.87,71,75,1.4,PH,1729222276
142,touba,8.2833,-7.6833,20.96,97,100,1.09,CI,1729222278
143,las animas,-39.8087,-73.2182,9.05,100,57,1.13,CL,1729222279
144,kingston,17.997,-76.7936,28.53,79,20,5.14,JM,1729222280
145,corfu,39.62,19.9197,16.88,94,20,0.0,GR,1729222281
146,quitilipi,-26.8691,-60.2168,19.78,96,100,4.03,AR,1729222282
147,corinto,37.9407,22.9573,14.36,68,0,2.36,GR,1729222283
148,port mathurin,-19.6833,63.4167,23.16,77,91,6.51,MU,1729222284
149,college,64.8569,-147.8028,-3.85,85,75,1.54,US,1729222285
150,balabac,7.9868,117.0645,27.99,77,100,6.58,PH,1729222286
151,burewala,30.1667,72.65,31.48,20,0,0.67,PK,1729222287
152,remire-montjoly,4.9167,-52.2667,24.02,94,0,0.51,GF,1729222289
153,impfondo,1.6381,18.0667,22.32,86,100,0.56,CG,1729222290
154,al mijlad,11.0333,27.7333,27.08,64,100,2.52,SD,1729222291
155,gisborne,-38.6533,178.0042,15.09,70,100,5.47,NZ,1729222292
156,port douglas,-16.4833,145.4667,27.35,64,28,4.22,AU,1729222147
157,vilyuchinsk,52.9306,158.4028,9.15,58,22,10.58,RU,1729222294
158,georgetown,5.4112,100.3354,24.97,93,40,2.68,MY,1729222025
159,kangding,30.0513,101.9603,16.04,66,31,2.8,CN,1729222296
160,acajutla,13.5928,-89.8275,26.31,82,31,1.95,SV,1729222297
161,tchollire,8.4022,14.1698,21.96,93,100,1.25,CM,1729222298
162,east london,-33.0153,27.9116,17.52,82,0,4.63,ZA,1729222204
163,port-vila,-17.7338,168.3219,27.78,69,40,5.66,VU,1729222301
164,carnarvon,-24.8667,113.6333,24.52,46,0,5.0,AU,1729222302
165,idri,27.5,13.2667,20.62,49,0,3.97,LY,1729222303
166,batticaloa,7.7102,81.6924,29.21,69,14,0.56,LK,1729222304
167,beira,-19.8436,34.8389,16.05,94,20,2.57,MZ,1729222305
168,green valley,31.8543,-110.9937,25.43,40,7,4.41,US,1729222306
169,cururupu,-1.8283,-44.8683,23.24,87,14,0.98,BR,1729222307
170,copala,16.65,-98.9833,25.51,88,21,2.16,MX,1729222308
171,margate,51.3813,1.3862,11.5,91,75,3.72,GB,1729222234
172,gadzhiyevo,69.2551,33.3362,5.61,90,100,6.85,RU,1729222311
173,sokcho,38.2083,128.5911,19.34,77,75,1.03,KR,1729222313
174,egilsstadir,65.2653,-14.3948,0.95,93,100,5.66,IS,1729222314
175,hermanus,-34.4187,19.2345,13.22,87,83,3.57,ZA,1729222315
176,san francisco de la paz,14.9,-86.2,20.18,97,86,1.75,HN,1729222316
177,bowen,-20.0167,148.2333,25.49,65,0,5.21,AU,1729222317
178,flin flon,54.7682,-101.865,6.62,71,96,4.24,CA,1729222319
179,kittila,67.6647,24.8936,6.08,93,100,5.66,FI,1729222320
180,sitka,57.0531,-135.33,9.94,81,100,8.23,US,1729222321
181,miquelon,47.0975,-56.3814,10.12,66,41,9.27,PM,1729222322
182,albertina,-22.2008,-46.6158,19.88,57,35,2.71,BR,1729222323
183,colonia,50.9333,6.95,13.31,93,96,1.54,DE,1729222324
184,vila velha,-20.3297,-40.2925,23.97,88,40,3.13,BR,1729222325
185,tolanaro,-25.0319,46.9987,19.04,82,40,5.14,MG,1729222326
186,talnakh,69.4865,88.3972,-6.01,95,100,5.92,RU,1729222327
187,shalqar,47.8333,59.6,7.47,57,97,6.41,KZ,1729222328
188,erzincan,39.75,39.5,5.61,70,40,6.69,TR,1729222330
189,ndende,-2.4008,11.3581,23.02,98,100,0.6,GA,1729222331
190,mancio lima,-7.6142,-72.8958,26.11,56,44,1.12,BR,1729222332
191,grantsville,40.5999,-112.4644,5.99,87,100,9.83,US,1729222227
192,elgin,42.0373,-88.2812,10.88,52,0,2.06,US,1729222334
193,viamao,-30.0811,-51.0233,17.44,83,0,3.6,BR,1729222335
194,mohiuddinnagar,25.5833,85.6667,28.74,57,8,2.16,IN,1729222336
195,kununurra,-15.7667,128.7333,36.99,44,39,6.17,AU,1729222337
196,enewetak,11.3474,162.3373,28.37,76,97,4.63,MH,1729222338
197,bryne,58.7354,5.6477,13.46,85,75,3.09,NO,1729222339
198,merizo village,13.2658,144.6691,27.43,91,65,2.28,GU,1729222341
199,prainha,-1.8,-53.48,24.96,72,48,0.53,BR,1729222342
200,molina,-35.1167,-71.2833,14.85,72,0,1.54,CL,1729222343
201,bako,5.7833,36.5667,17.09,88,25,1.57,ET,1729222344
202,chunskiy,56.0815,99.6342,-1.59,32,39,4.6,RU,1729222345
203,punta arenas,-53.15,-70.9167,7.06,76,75,2.06,CL,1729222346
204,kisangani,0.5167,25.2,20.86,99,100,0.67,CD,1729222347
205,kyzyl-suu,42.3414,78.0056,4.98,41,0,1.65,KG,1729222348
206,bilibino,68.0546,166.4372,-1.68,97,98,0.97,RU,1729222091
207,pandan,14.0453,124.1694,30.48,69,73,3.3,PH,1729222350
208,murun-kuren,49.6342,100.1625,2.33,33,97,1.98,MN,1729222352
209,rehoboth,-23.3167,17.0833,13.88,23,0,2.07,NA,1729222353
210,buka,40.8108,69.1986,13.19,34,2,1.25,UZ,1729222354
211,nova vicosa,-17.8919,-39.3719,24.05,87,60,4.62,BR,1729222355
212,carutapera,-1.195,-46.02,25.32,81,40,2.84,BR,1729222356
213,quesnel,52.9999,-122.5029,5.28,75,20,1.54,CA,1729222357
214,maxixe,-23.8597,35.3472,13.9,94,20,0.0,MZ,1729222358
215,gereida,11.2811,25.1414,25.9,57,60,2.3,SD,1729222359
216,avarua,-21.2078,-159.775,24.03,73,20,4.12,CK,1729222360
217,kapuskasing,49.4169,-82.4331,10.05,57,0,5.66,CA,1729222361
218,xinghua,32.9392,119.8342,27.49,67,6,7.35,CN,1729222363
219,uzgen,40.7699,73.3007,12.68,24,0,1.27,KG,1729222205
220,arraial do cabo,-22.9661,-42.0278,21.56,93,55,4.62,BR,1729222365
221,onega,63.9061,38.1404,6.99,82,100,4.33,RU,1729222366
222,keelung,25.1283,121.7419,31.64,68,7,1.63,TW,1729222369
223,luderitz,-26.6481,15.1594,13.39,67,0,6.23,NA,1729222370
224,labin,45.095,14.1197,17.96,91,100,3.51,HR,1729222372
225,port macquarie,-31.4333,152.9167,23.93,79,87,3.58,AU,1729222373
226,afaahiti,-17.75,-149.2833,24.46,80,51,3.63,PF,1729222374
227,altay,47.8667,88.1167,1.3,99,100,1.79,CN,1729222375
228,sao joao da barra,-21.6403,-41.0511,22.2,88,99,2.97,BR,1729222376
229,senanga,-16.1167,23.2667,19.48,48,14,2.12,ZM,1729222377
230,udachny,66.4167,112.4,-12.92,93,80,1.81,RU,1729222378
231,kilju,40.9642,129.3278,18.27,71,100,3.01,KP,1729222379
232,qamdo,31.1667,97.2333,6.89,50,49,1.26,CN,1729222380
233,qaisumah,28.3112,46.1273,23.98,20,0,2.06,SA,1729222381
234,wuhai,39.6647,106.8122,13.07,51,89,3.51,CN,1729222383
235,keflavik,64.0049,-22.5624,6.24,87,100,7.2,IS,1729222384
236,paita,-5.0892,-81.1144,17.45,86,4,4.82,PE,1729222385
237,samtse,26.899,89.0995,24.93,64,2,1.59,BT,1729222386
238,nova sintra,14.8667,-24.7167,26.56,80,0,4.62,CV,1729222387
239,enoch,37.7733,-113.0244,13.41,53,100,7.2,US,1729222280
240,antofagasta,-23.65,-70.4,15.6,84,32,3.35,CL,1729222206
241,dodge city,37.7528,-100.0171,16.25,47,0,9.77,US,1729222390
242,necochea,-38.5473,-58.7368,11.09,71,0,1.99,AR,1729222391
243,vega de alatorre,20.0333,-96.6333,23.39,82,0,3.69,MX,1729222392
244,mugia,43.1041,-9.2179,14.95,92,100,6.42,ES,1729222394
245,krasnokamensk,50.0979,118.0369,-4.82,25,2,10.44,RU,1729222395
246,giyani,-23.3025,30.7187,18.04,38,0,1.28,ZA,1729222396
247,san patricio,28.017,-97.5169,21.97,61,66,3.36,US,1729222397
248,glace bay,46.1969,-59.957,4.32,90,20,3.09,CA,1729222398
249,lincoln city,44.9582,-124.0179,11.0,93,42,0.89,US,1729222399
250,piti village,13.4626,144.6933,27.61,92,75,4.12,GU,1729222400
251,vizinga,61.0749,50.1031,-0.42,91,77,2.74,RU,1729222401
252,hawaiian paradise park,19.5933,-154.9731,25.49,91,69,3.51,US,1729222402
253,champerico,14.3,-91.9167,27.1,75,13,1.38,GT,1729222403
254,hayrabolu,41.2131,27.1069,7.35,71,13,2.81,TR,1729222405
255,ust-nera,64.5667,143.2,-10.83,87,100,2.04,RU,1729222406
256,wasagu,11.3764,5.7954,23.73,85,100,1.75,NG,1729222407
257,szamotuly,52.612,16.5779,8.28,83,53,5.15,PL,1729222408
258,goondiwindi,-28.55,150.3167,30.01,35,98,4.97,AU,1729222042
259,ndele,8.4109,20.6473,21.82,93,100,1.4,CF,1729222410
260,igarka,67.4667,86.5833,-1.18,94,99,4.55,RU,1729222411
261,mawlamyinegyunn,16.3833,95.2667,30.14,71,100,1.21,MM,1729222412
262,palora,-1.7,-77.9333,22.6,65,87,1.4,EC,1729222413
263,walvis bay,-22.9575,14.5053,10.53,93,1,3.6,NA,1729222414
264,edd,13.9297,41.6925,29.14,79,87,2.99,ER,1729222416
265,amahai,-3.3333,128.9167,27.64,75,93,2.62,ID,1729222417
266,shuya,56.8487,41.3883,4.64,86,100,1.56,RU,1729222418
267,taksimo,56.3444,114.8794,-6.53,51,97,3.28,RU,1729222419
268,aljezur,37.3191,-8.8033,15.35,89,0,2.88,PT,1729222420
269,tateyama,34.9833,139.8667,24.09,83,46,0.98,JP,1729222421
270,high river,50.5834,-113.8687,3.51,31,28,2.25,CA,1729222422
271,greenville,35.6127,-77.3663,7.29,94,0,0.0,US,1729222423
272,happy valley-goose bay,53.3168,-60.3315,3.17,70,75,4.12,CA,1729222424
273,boise,43.6135,-116.2035,6.71,67,10,3.13,US,1729222427
274,adrar,20.5022,-10.0711,30.24,23,76,4.97,MR,1729222428
275,talara,-4.5772,-81.2719,18.42,82,0,3.6,PE,1729222429
276,shingu,33.7333,135.9833,23.44,91,96,2.32,JP,1729222430
277,tawau,4.2498,117.8871,31.07,70,83,2.24,MY,1729222431
278,nemuro,43.3236,145.575,13.96,77,56,6.56,JP,1729222432
279,kaa-khem,51.6833,94.7333,4.67,44,8,0.81,RU,1729222433
280,fale old settlement,-9.3852,-171.2468,28.65,70,91,4.82,TK,1729222434
281,whitehorse,60.7161,-135.0538,-4.99,93,100,2.06,CA,1729222266
282,hasaki,35.7333,140.8333,24.22,82,60,5.14,JP,1729222437
283,st. john's,47.5649,-52.7093,7.86,77,75,5.14,CA,1729222438
284,pinheiro,-2.5214,-45.0825,21.47,97,7,0.8,BR,1729222439
285,mangaratiba,-22.9597,-44.0406,20.58,89,50,1.28,BR,1729222440
286,yuzhno-kurilsk,44.0306,145.8556,13.47,64,64,6.13,RU,1729222441
287,jiwani,25.05,61.7417,28.74,64,1,2.37,PK,1729222442
288,saipan,15.1355,145.701,31.39,70,75,10.29,MP,1729222443
289,north bay,46.3168,-79.4663,8.01,87,0,4.12,CA,1729222444
290,chulakkurgan,43.765,69.1814,5.12,63,3,2.24,KZ,1729222445
291,pimentel,-6.8367,-79.9342,18.16,82,0,7.72,PE,1729222447
292,garoua boulai,5.8833,14.55,17.74,99,100,1.48,CM,1729222448
293,kuanda,56.3161,116.0806,-7.24,61,99,4.1,RU,1729222449
294,port lincoln,-34.7333,135.8667,17.14,60,18,8.02,AU,1729222065
295,richards bay,-28.783,32.0377,18.56,77,42,5.18,ZA,1729222452
296,salekhard,66.53,66.6019,-1.5,88,7,4.67,RU,1729222453
297,okhotsk,59.3833,143.3,-3.69,53,71,6.21,RU,1729222454
298,bengkulu,-3.8004,102.2655,28.98,60,8,4.01,ID,1729222455
299,tura,25.5198,90.2201,27.81,60,76,0.31,IN,1729222457
300,laguna,38.421,-121.4238,19.5,29,0,8.75,US,1729222458
301,hereford,52.0568,-2.7148,8.71,97,23,1.37,GB,1729222234
302,touros,-5.1989,-35.4608,24.51,81,41,4.61,BR,1729222460
303,darwin,-12.4611,130.8418,32.99,52,20,4.12,AU,1729221884
304,kirensk,57.7853,108.1119,-5.67,74,89,3.6,RU,1729222462
305,tofol,5.3248,163.0078,30.88,70,100,4.63,FM,1729222463
306,rtishchevo,52.2604,43.7874,4.92,88,100,5.98,RU,1729222464
307,qui nhon,13.7667,109.2333,29.16,68,89,2.36,VN,1729222465
308,aasiaat,68.7098,-52.8699,-11.28,81,79,2.83,GL,1729222467
309,sherghati,24.5667,84.7833,27.65,54,98,0.74,IN,1729222468
310,joigny,47.9829,3.401,14.89,98,100,2.22,FR,1729222469
311,ancud,-41.8697,-73.8203,9.45,93,61,1.7,CL,1729222470
312,aripuana,-9.1667,-60.6333,23.35,77,15,0.93,BR,1729222471
313,akrehamn,59.2667,5.1833,12.14,94,100,3.6,NO,1729222472
314,at taj,24.2049,23.2857,19.17,43,0,2.89,LY,1729222473
315,dampit,-8.2116,112.7493,31.72,42,60,3.35,ID,1729222474
316,jalai nur,49.45,117.7,-3.01,25,1,10.67,CN,1729222475
317,vorgashor,67.5833,63.95,-0.32,97,100,4.81,RU,1729222477
318,kapa'a,22.0752,-159.319,27.18,84,20,5.14,US,1729222478
319,yanchep,-31.55,115.6833,20.56,55,100,4.92,AU,1729222479
320,tongliao,43.6125,122.2653,8.4,24,100,9.7,CN,1729222480
321,lata,40.1629,-8.3327,13.7,92,100,1.37,PT,1729222481
322,guerrero negro,27.9769,-114.0611,18.18,76,0,4.12,MX,1729222482
323,serhiyivka,46.0272,30.3768,7.13,70,1,6.71,UA,1729222483
324,saldanha,-33.0117,17.9442,13.03,90,4,7.79,ZA,1729222484
325,kailua-kona,19.6406,-155.9956,28.64,80,1,0.89,US,1729222485
326,vila franca do campo,37.7167,-25.4333,21.23,99,95,4.62,PT,1729222488
327,huazhou,21.6333,110.5833,25.63,89,99,3.04,CN,1729222490
328,colatina,-19.5394,-40.6306,23.43,90,87,0.79,BR,1729222491
329,port saint john's,-31.6229,29.5448,18.63,74,99,6.52,ZA,1729222492
330,mizdah,31.4451,12.9801,18.98,74,28,2.47,LY,1729222493
331,puerto santa,-8.9906,-78.6456,16.48,89,54,3.63,PE,1729222495
332,el kala,36.8956,8.4433,21.6,72,99,4.18,DZ,1729222496
333,serang,-6.1149,106.1502,31.76,50,54,2.98,ID,1729222497
334,sovetskaya gavan',48.9723,140.2878,7.89,66,100,4.86,RU,1729222498
335,joshimath,30.5667,79.5667,14.76,46,8,2.23,IN,1729222499
336,acapulco de juarez,16.8634,-99.8901,27.9,83,20,2.06,MX,1729222005
337,uusikaupunki,60.8004,21.4084,10.66,83,46,7.48,FI,1729222501
338,gilgit,35.9221,74.3087,15.16,49,57,1.24,PK,1729222502
339,fort bragg,35.139,-79.006,7.91,85,0,1.54,US,1729222503
340,dunedin,-45.8742,170.5036,12.39,68,39,4.69,NZ,1729222413
341,grand baie,-20.0182,57.5802,24.13,88,9,3.9,MU,1729222506
342,togur,58.3631,82.8265,2.38,72,58,3.23,RU,1729222507
343,flying fish cove,-10.4217,105.6791,27.82,65,75,5.66,CX,1729222508
344,kelishad va sudarjan,32.556,51.5263,20.15,16,0,1.37,IR,1729222509
345,kruisfontein,-34.0033,24.7314,14.48,77,41,5.67,ZA,1729222510
346,prince george,53.9166,-122.753,5.9,69,100,3.6,CA,1729222351
347,mccook,40.2019,-100.6257,22.03,37,100,9.77,US,1729222512
348,kerikeri,-35.2268,173.9474,18.28,64,100,5.81,NZ,1729222267
349,atafu village,-8.5421,-172.5159,28.69,70,100,6.15,TK,1729222514
350,howrah,22.5892,88.3103,31.0,79,40,0.0,IN,1729222516
351,miedzyzdroje,53.9292,14.451,10.1,78,100,5.87,PL,1729222517
352,mahenge,-8.6833,36.7167,18.82,79,91,0.17,TZ,1729222518
353,dundee,56.5,-2.9667,9.33,96,20,4.12,GB,1729222519
354,douentza,14.9951,-2.9517,30.96,27,100,2.9,ML,1729222520
355,amga,60.8953,131.9608,-6.31,83,100,3.41,RU,1729222523
356,sinabang,2.4803,96.3801,27.68,80,98,2.57,ID,1729222524
357,tabou,4.423,-7.3528,23.06,93,100,1.55,CI,1729222526
358,tanjung selor,2.8372,117.3642,27.63,86,98,1.69,ID,1729222527
359,da lat,11.9465,108.4419,22.24,76,86,0.67,VN,1729222528
360,tsiombe,-25.3,45.4833,18.9,70,2,4.82,MG,1729222093
361,ambodifotatra,-16.9833,49.85,23.03,60,100,6.17,MG,1729222531
362,puerto baquerizo moreno,-0.9,-89.6,20.49,84,68,4.16,EC,1729222532
363,penzance,50.1186,-5.5371,12.38,83,1,5.95,GB,1729222450
364,praia da vitoria,38.7333,-27.0667,20.14,77,40,4.82,PT,1729222536
365,jiuquan,39.7432,98.5174,16.25,50,55,4.42,CN,1729222537
366,salalah,17.0151,54.0924,27.05,89,75,2.57,OM,1729222538
